sample_id,prefix_len,fp32_top1_logit,fp32_margin,int8_top1_logit,int8_margin,fp32_argmax_id,int8_argmax_id,margin_diff_abs
common_voice_de_19037240,3,14.35242748260498,0.9691200256347656,14.240453720092773,1.2378616333007812,4,4,0.2687416076660156
common_voice_de_19068644,21,6.979532718658447,0.44454240798950195,7.10299015045166,0.5530033111572266,464,464,0.10846090316772461
common_voice_de_19071651,2,12.936833381652832,0.2310800552368164,12.679056167602539,0.12194252014160156,24659,4729,0.10913753509521484
common_voice_de_19119471,10,12.236241340637207,0.42397212982177734,12.143680572509766,0.051848411560058594,853,853,0.37212371826171875
common_voice_de_19120221,8,10.75705337524414,1.3058195114135742,10.05311107635498,0.9334621429443359,13089,13089,0.3723573684692383
common_voice_de_19120641,0,12.689087867736816,1.4439668655395508,12.576200485229492,1.0790958404541016,36,36,0.3648710250854492
common_voice_de_19121220,13,8.518194198608398,0.6044168472290039,8.697942733764648,0.6179447174072266,188,188,0.013527870178222656
common_voice_de_19127233,16,11.785624504089355,1.5217618942260742,11.423317909240723,1.1124801635742188,12121,12121,0.40928173065185547
common_voice_de_19128117,0,12.137139320373535,1.4196853637695312,12.05614948272705,1.4877862930297852,131,131,0.0681009292602539
common_voice_de_19128793,23,10.3482666015625,0.0241546630859375,9.80163860321045,0.07518291473388672,10345,16411,0.05102825164794922
common_voice_de_19129952,0,14.58120059967041,1.4756431579589844,14.462960243225098,1.1353416442871094,36,36,0.340301513671875
common_voice_de_19131717,0,11.56750774383545,0.7895584106445312,10.891925811767578,0.030495643615722656,7436,7436,0.7590627670288086
common_voice_de_19131718,22,8.074718475341797,0.3654518127441406,7.996120452880859,0.17499971389770508,11260,1258,0.19045209884643555
common_voice_de_19134329,5,11.868139266967773,2.606034278869629,11.365304946899414,2.4398441314697266,19,19,0.16619014739990234
common_voice_de_19135732,4,12.652132987976074,0.30260467529296875,12.727110862731934,0.8762216567993164,4,4,0.5736169815063477
common_voice_de_19136684,0,12.43758487701416,0.012083053588867188,12.843484878540039,0.6107997894287109,27830,9126,0.5987167358398438
